adminAction,adminActionState,argument_month,caseOriginState,caseOrigin_group,caseSourceState,caseSource_group,certReason_group,chief,complex_consolidated_disagreement,days_from_term_start_to_argument,days_from_term_start_to_decision,decision_month,decision_year,docket_category,had_reargument,is_AdminAction_x_Economic,is_FedCirc_Conflict,is_Govt_vs_Business,is_Individual_vs_Govt,is_State_vs_State,is_late_term_argument,is_late_term_decision,issue,issueArea_name,issue_x_jurisdiction,jurisdiction_group,lawMinor,lawSupp,lawType_group,lcDisagreement,lcDispositionDirection,lcDisposition_group,lc_disagree_direction,naturalCourt,num_dockets_in_case,petitionerState,petitioner_group,respondentState,respondent_group,term,threeJudgeFdc,threeJudge_x_issue,duration_days
7.0,,1,,FedCircCt,,FedCircCt,Court Conflict,Roberts,1.0,0,198,4,2018,Merits/Other,1,0,1,0,1,0,0,0,40020.0,Due Process,Due Process_via_Certiorari,Certiorari,,207.0,Const Amendment,1.0,2.0,Vacated/Remanded,LC_Disagree_Liberal,1706,1,,US Agency,,Individual,2017,0.0,Due Process_3Judge_0.0,455.0
,,10,,FedDistCt,,FedCircCt,Confusion/Uncertainty,Roberts,0.0,1,232,5,2018,Merits/Other,0,0,0,0,0,0,1,1,70010.0,Unions,Unions_via_Certiorari,Certiorari,,388.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1706,3,,Business,,Employee,2017,0.0,Unions_3Judge_0.0,231.0
,,10,,FedDistCt,,FedCircCt,Confusion/Uncertainty,Roberts,3.0,1,232,5,2018,Merits/Other,0,0,1,0,0,0,1,1,70010.0,Unions,Unions_via_Certiorari,Certiorari,,388.0,Fed Statute,1.0,2.0,Reversed,LC_Disagree_Liberal,1706,3,,Business,,Employee,2017,0.0,Unions_3Judge_0.0,231.0
82.0,,10,,FedCircCt,,FedCircCt,Confusion/Uncertainty,Roberts,0.0,1,232,5,2018,Merits/Other,0,0,0,1,0,0,1,1,70010.0,Unions,Unions_via_Certiorari,Certiorari,,388.0,Fed Statute,0.0,1.0,Procedural,LC_Agree_Conservative,1706,3,,US Agency,,Business,2017,0.0,Unions_3Judge_0.0,231.0
,,11,,FedDistCt,,FedCircCt,No Reason Given,Roberts,0.0,0,149,2,2018,Merits/Other,1,0,0,0,1,0,1,0,20310.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,344.0,Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1706,1,,US Agency,,Individual,2017,0.0,Civil Rights_3Judge_0.0,454.0
,,10,,FedDistCt,,FedDistCt,Not Applicable / Denied,Roberts,1.0,2,260,6,2018,Merits/Other,0,0,0,0,0,0,1,1,90220.0,Judicial Power,Judicial Power_via_Appeal,Appeal,,139.0,Constitution,1.0,2.0,Unknown/Missing,LC_Disagree_Liberal,1706,1,58.0,Other/Unknown,,Other/Unknown,2017,1.0,Judicial Power_3Judge_1.0,258.0
,,10,,FedDistCt,,FedCircCt,Important Question,Roberts,0.0,3,143,2,2018,Merits/Other,0,0,0,0,0,0,1,0,10030.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,900.0,No Legal Provision,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,US Govt,2017,0.0,Criminal Procedure_3Judge_0.0,140.0
,,10,,FedDistCt,,FedCircCt,Important Question,Roberts,1.0,3,113,1,2018,Merits/Other,0,0,1,0,0,0,1,0,80060.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,42 USCU ss 1983 Civil action for deprivation of rights,600.0,Infrequent Fed Statute,1.0,2.0,Affirmed,LC_Disagree_Liberal,1706,1,10.0,State Govt,,Other/Unknown,2017,0.0,Economic Activity_3Judge_0.0,110.0
,,10,,FedDistCt,,FedCircCt,No Reason Given,Roberts,0.0,9,38,11,2017,Merits/Other,0,0,0,0,0,0,1,1,90110.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,400.0,Court Rules,0.0,1.0,Procedural,LC_Agree_Conservative,1706,1,,Employee,,Business,2017,0.0,Judicial Power_3Judge_0.0,29.0
,,10,,FedCircCt,,FedCircCt,No Reason Given,Roberts,1.0,10,113,1,2018,Merits/Other,0,0,1,1,0,0,1,0,90330.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,338.0,Fed Statute,1.0,2.0,Procedural,LC_Disagree_Liberal,1706,1,,Business,,US Agency,2017,0.0,Judicial Power_3Judge_0.0,103.0
,,10,,FedDistCt,,FedCircCt,No Reason Given,Roberts,0.0,10,205,4,2018,Merits/Other,0,0,0,0,0,0,1,0,90230.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,28 USC 1350 Alien Tort Statute,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,Other/Unknown,2017,0.0,Judicial Power_3Judge_0.0,195.0
,,10,,FedDistCt,,FedCircCt,Important Question,Roberts,0.0,29,171,3,2018,Merits/Other,0,0,0,0,0,0,1,0,20390.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,18 USC 3599 Code of Criminal Procedure,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Individual,51.0,Other/Unknown,2017,0.0,Civil Rights_3Judge_0.0,142.0
,,10,,FedDistCt,,FedCircCt,Court Conflict,Roberts,1.0,29,198,4,2018,Merits/Other,0,0,1,0,0,0,1,0,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,AEDPA,600.0,Infrequent Fed Statute,1.0,1.0,Vacated/Remanded,LC_Disagree_Conservative,1706,1,,Individual,13.0,Other/Unknown,2017,0.0,Criminal Procedure_3Judge_0.0,169.0
,,10,,SpecialtyFedCt,,FedCircCt,Important Question,Roberts,1.0,30,155,3,2018,Merits/Other,0,0,1,0,0,0,1,0,80030.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,307.0,Fed Statute,1.0,2.0,Affirmed,LC_Disagree_Liberal,1706,1,,Business,,Other/Unknown,2017,0.0,Economic Activity_3Judge_0.0,125.0
,,11,10.0,StateTrialCt,10.0,StateHighCt,Court Conflict,Roberts,0.0,31,113,1,2018,Merits/Other,0,0,0,0,1,0,1,0,90480.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,28 U.S.C. 1367,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Employee,10.0,State Govt,2017,0.0,Judicial Power_3Judge_0.0,82.0
,,11,,FedDistCt,,FedCircCt,Court Conflict,Roberts,0.0,36,149,2,2018,Merits/Other,0,0,0,0,0,0,1,0,80030.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,307.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1706,1,,Other/Unknown,,Other/Unknown,2017,0.0,Economic Activity_3Judge_0.0,113.0
,,11,,FedDistCt,,FedCircCt,Important Question,Roberts,0.0,37,149,2,2018,Merits/Other,0,0,0,0,0,0,1,0,90320.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,138.0,Constitution,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,US Agency,2017,0.0,Judicial Power_3Judge_0.0,112.0
,,1,,FedDistCt,,FedCircCt,No Reason Given,Roberts,1.0,101,253,6,2018,Merits/Other,0,0,1,0,0,0,0,1,20010.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,"National Voter Registration Act ,52 USCS § 20501",600.0,Infrequent Fed Statute,1.0,2.0,Reversed,LC_Disagree_Liberal,1706,1,41.0,Other/Unknown,,Other/Unknown,2017,0.0,Civil Rights_3Judge_0.0,152.0
,,11,6.0,StateTrialCt,6.0,StateAppCt,Court Conflict,Roberts,0.0,58,170,3,2018,Merits/Other,0,0,0,0,0,0,1,0,80120.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,365.0,Fed Statute,0.0,2.0,Procedural,LC_Agree_Liberal,1706,1,,Other/Unknown,,Other/Unknown,2017,0.0,Economic Activity_3Judge_0.0,112.0
19.0,,12,7.0,StateAppCt,7.0,StateAppCt,No Reason Given,Roberts,0.0,65,246,6,2018,Merits/Other,0,0,0,0,0,0,1,1,20130.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,202.0,Const Amendment,0.0,2.0,Affirmed,LC_Agree_Liberal,1706,1,,Other/Unknown,7.0,Other/Unknown,2017,0.0,Civil Rights_3Judge_0.0,181.0
,,11,,FedDistCt,,FedCircCt,No Reason Given,Roberts,0.0,59,264,6,2018,Merits/Other,0,0,0,0,0,0,1,1,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,205.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,US Govt,2017,0.0,Criminal Procedure_3Judge_0.0,205.0
,,12,,FedDistCt,,FedCircCt,Important Question,Roberts,2.0,64,225,5,2018,Merits/Other,0,0,1,0,0,0,1,1,100120.0,Federalism,Federalism_via_Certiorari,Certiorari,28 USC 3702 Professional and Amateur Sports Protection Act,600.0,Infrequent Fed Statute,1.0,2.0,Affirmed,LC_Disagree_Liberal,1706,2,35.0,State Govt,,Other/Unknown,2017,0.0,Federalism_3Judge_0.0,161.0
,,12,,FedDistCt,,FedCircCt,Important Question,Roberts,2.0,64,225,5,2018,Merits/Other,0,0,1,0,0,0,1,1,100120.0,Federalism,Federalism_via_Certiorari,Certiorari,28 USCS 3702 Professional and Amateur Sports Protection Act,600.0,Infrequent Fed Statute,1.0,2.0,Affirmed,LC_Disagree_Liberal,1706,2,,Other/Unknown,,Other/Unknown,2017,0.0,Federalism_3Judge_0.0,161.0
,,12,,FedDistCt,,FedCircCt,Court Conflict,Roberts,0.0,64,143,2,2018,Merits/Other,0,0,0,0,0,0,1,0,80060.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,"Foreign Sovereign Immunities Act, 28 USCS ss 1602",600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,Other/Unknown,2017,0.0,Economic Activity_3Judge_0.0,79.0
94.0,,11,,FedCircCt,,FedCircCt,Important Question,Roberts,0.0,57,205,4,2018,Merits/Other,0,1,0,0,0,0,1,0,80180.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,138.0,Constitution,0.0,2.0,Affirmed,LC_Agree_Liberal,1706,1,,Other/Unknown,,Other/Unknown,2017,0.0,Economic Activity_3Judge_0.0,148.0
94.0,,11,,FedCircCt,,FedCircCt,Important Question,Roberts,1.0,57,205,4,2018,Merits/Other,0,1,1,0,0,0,1,0,80180.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,35 USC 311,600.0,Infrequent Fed Statute,1.0,1.0,Affirmed,LC_Disagree_Conservative,1706,1,,Other/Unknown,,US Agency,2017,0.0,Economic Activity_3Judge_0.0,148.0
,,12,,FedDistCt,,FedCircCt,Important Question,Roberts,0.0,66,143,2,2018,Merits/Other,0,0,0,0,0,0,1,0,60010.0,Attorneys,Attorneys_via_Certiorari,Certiorari,Prison Litigation Reform Act 42 usc ss 1997e(d)(2),600.0,Infrequent Fed Statute,0.0,1.0,Reversed,LC_Agree_Conservative,1706,1,,Individual,17.0,Other/Unknown,2017,0.0,Attorneys_3Judge_0.0,77.0
,,12,,FedDistCt,,FedCircCt,Court Conflict,Roberts,1.0,66,171,3,2018,Merits/Other,0,0,1,0,0,0,1,0,10490.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,345.0,Fed Statute,1.0,1.0,Affirmed,LC_Disagree_Conservative,1706,1,,Other/Unknown,,US Govt,2017,0.0,Criminal Procedure_3Judge_0.0,105.0
,,11,,FedDistCt,,FedCircCt,Court Conflict,Roberts,1.0,58,143,2,2018,Merits/Other,0,0,1,0,0,0,1,0,80120.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,Dodd-Franks Act,600.0,Infrequent Fed Statute,1.0,2.0,Affirmed,LC_Disagree_Liberal,1706,1,,Other/Unknown,,Employee,2017,0.0,Economic Activity_3Judge_0.0,85.0
,,1,,Other/Unknown,,Other/Unknown,Not Applicable / Denied,Roberts,,99,269,6,2018,Original,0,0,0,0,0,1,0,1,110020.0,Interstate Relations,Interstate Relations_via_Original,Original,,900.0,No Legal Provision,,,Unknown/Missing,LC_Unspec/Other,1706,1,12.0,State Govt,13.0,State Govt,2017,,Interstate Relations_3Judge_nan,170.0
,,1,,Other/Unknown,,Other/Unknown,Not Applicable / Denied,Roberts,,99,155,3,2018,Merits/Other,0,0,0,0,0,1,0,0,110030.0,Interstate Relations,Interstate Relations_via_Original,Original,,130.0,Constitution,,,Unknown/Missing,LC_Unspec/Other,1706,1,51.0,State Govt,36.0,State Govt,2017,,Interstate Relations_3Judge_nan,56.0
,,1,,FedDistCt,,FedCircCt,Court Conflict,Roberts,0.0,100,225,5,2018,Merits/Other,0,0,0,0,0,0,0,1,10060.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,205.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,US Govt,2017,0.0,Criminal Procedure_3Judge_0.0,125.0
,,1,,SpecialtyFedCt,,SpecialtyFedCt,No Reason Given,Roberts,0.0,107,264,6,2018,Merits/Other,0,0,0,0,0,0,0,1,20240.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,,Unknown/Missing,0.0,3.0,Procedural,LC_Unspec/Other,1706,1,,Other/Unknown,,US Govt,2017,0.0,Civil Rights_3Judge_0.0,157.0
,,1,,SpecialtyFedCt,,SpecialtyFedCt,No Reason Given,Roberts,0.0,107,264,6,2018,Merits/Other,0,0,0,0,0,0,0,1,20240.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,,Unknown/Missing,0.0,3.0,Procedural,LC_Unspec/Other,1706,1,,Other/Unknown,,US Govt,2017,0.0,Civil Rights_3Judge_0.0,157.0
,,1,,FedDistCt,,FedCircCt,No Reason Given,Roberts,0.0,107,177,3,2018,Merits/Other,0,0,0,0,0,0,0,0,90110.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,400.0,Court Rules,0.0,1.0,Procedural,LC_Agree_Conservative,1706,1,,Other/Unknown,,Other/Unknown,2017,0.0,Judicial Power_3Judge_0.0,70.0
,,1,,Other/Unknown,,SpecialtyFedCt,Important Question,Roberts,0.0,107,264,6,2018,Merits/Other,0,0,0,0,0,0,0,1,90510.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,28 USCS 1259 Judiciary and Judicial Procedure,600.0,Infrequent Fed Statute,0.0,2.0,Affirmed,LC_Agree_Liberal,1706,1,,Other/Unknown,,US Govt,2017,0.0,Judicial Power_3Judge_0.0,157.0
,,1,22.0,StateTrialCt,22.0,StateHighCt,Court Conflict,Roberts,0.0,108,225,5,2018,Merits/Other,0,0,0,0,0,0,0,1,10120.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,214.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,22.0,State Govt,2017,0.0,Criminal Procedure_3Judge_0.0,117.0
,,1,,FedDistCt,,FedCircCt,Important Question,Roberts,0.0,108,183,4,2018,Merits/Other,0,0,0,0,0,0,0,0,70040.0,Unions,Unions_via_Certiorari,Certiorari,,334.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1706,1,,Other/Unknown,,Employee,2017,0.0,Unions_3Judge_0.0,75.0
,,3,,FedDistCt,,FedCircCt,Other Reason,Roberts,0.0,170,268,6,2018,Merits/Other,0,0,0,0,0,0,0,1,50020.0,Privacy,Privacy_via_Certiorari,Certiorari,,200.0,Const Amendment,0.0,2.0,Procedural,LC_Agree_Liberal,1706,1,,Other/Unknown,6.0,Other/Unknown,2017,0.0,Privacy_3Judge_0.0,98.0
,,2,55.0,StateTrialCt,55.0,StateHighCt,Court Conflict,Roberts,0.0,142,264,6,2018,Merits/Other,0,0,0,0,0,0,0,1,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,206.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,55.0,State Govt,2017,0.0,Criminal Procedure_3Judge_0.0,122.0
,,2,,FedDistCt,,FedCircCt,No Reason Given,Roberts,0.0,150,256,6,2018,Merits/Other,0,0,0,0,0,0,0,1,30010.0,First Amendment,First Amendment_via_Certiorari,Certiorari,,200.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,28.0,Local Govt,2017,0.0,First Amendment_3Judge_0.0,106.0
,,2,,FedDistCt,,FedCircCt,No Reason Given,Roberts,0.0,148,267,6,2018,Merits/Other,0,0,0,0,0,0,0,1,80010.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,367.0,Fed Statute,0.0,1.0,Reversed,LC_Agree_Conservative,1706,1,41.0,State Govt,,Other/Unknown,2017,0.0,Economic Activity_3Judge_0.0,119.0
,,2,,FedDistCt,,FedCircCt,Important Question,Roberts,0.0,148,269,6,2018,Merits/Other,0,0,0,0,0,0,0,1,70030.0,Unions,Unions_via_Certiorari,Certiorari,,200.0,Const Amendment,0.0,2.0,Affirmed,LC_Agree_Liberal,1706,1,17.0,Other/Unknown,,Union,2017,0.0,Unions_3Judge_0.0,121.0
,,2,,FedDistCt,,FedCircCt,Not Applicable / Denied,Roberts,0.0,142,240,5,2018,Merits/Other,0,0,0,0,1,0,0,1,10090.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,210.0,Const Amendment,0.0,2.0,Affirmed,LC_Agree_Liberal,1706,1,,Individual,20.0,Local Govt,2017,0.0,Criminal Procedure_3Judge_0.0,98.0
,,2,,FedDistCt,,FedCircCt,Court Conflict,Roberts,0.0,143,260,6,2018,Merits/Other,0,0,0,0,0,0,0,1,10560.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,401.0,Court Rules,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,US Govt,2017,0.0,Criminal Procedure_3Judge_0.0,117.0
,,2,,FedDistCt,,FedCircCt,Important Question,Roberts,0.0,149,198,4,2018,Merits/Other,0,0,0,0,0,0,0,0,90130.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,CLOUD Act 2018 Pub L. 115-141 amending 18 USC ss 2701,600.0,Infrequent Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1706,1,,US Govt,,Other/Unknown,2017,0.0,Judicial Power_3Judge_0.0,49.0
,,2,,FedDistCt,,FedCircCt,Important Question,Roberts,0.0,149,260,6,2018,Merits/Other,0,0,0,0,0,0,0,1,30010.0,First Amendment,First Amendment_via_Certiorari,Certiorari,,200.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,12.0,Local Govt,2017,0.0,First Amendment_3Judge_0.0,111.0
,,2,,FedDistCt,,FedCircCt,Court Conflict,Roberts,0.0,143,225,5,2018,Merits/Other,0,0,0,0,1,0,0,1,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,339.0,Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Individual,,US Govt,2017,0.0,Criminal Procedure_3Judge_0.0,82.0
,,3,,FedDistCt,,FedDistCt,Not Applicable / Denied,Roberts,0.0,178,260,6,2018,Merits/Other,0,0,0,0,0,0,0,1,90320.0,Judicial Power,Judicial Power_via_Appeal,Appeal,,900.0,No Legal Provision,0.0,1.0,Unknown/Missing,LC_Agree_Conservative,1706,1,,Other/Unknown,25.0,Other/Unknown,2017,1.0,Judicial Power_3Judge_1.0,82.0
,,4,,FedDistCt,,FedCircCt,Court Conflict,Roberts,1.0,197,263,6,2018,Merits/Other,0,0,1,1,0,0,1,1,120010.0,Federal Taxation,Federal Taxation_via_Certiorari,Certiorari,Railroad Retirement Tax Act 26 USCS 3231,600.0,Infrequent Fed Statute,1.0,2.0,Affirmed,LC_Disagree_Liberal,1706,1,,Business,,US Govt,2017,0.0,Federal Taxation_3Judge_0.0,66.0
,,4,,FedDistCt,,FedCircCt,No Reason Given,Roberts,1.0,197,264,6,2018,Merits/Other,0,0,1,0,0,0,1,1,80180.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,"Patent Act, 35 USCS 284",600.0,Infrequent Fed Statute,1.0,2.0,Affirmed,LC_Disagree_Liberal,1706,1,,Business,,Business,2017,0.0,Economic Activity_3Judge_0.0,67.0
,,4,49.0,StateTrialCt,49.0,StateHighCt,Important Question,Roberts,0.0,198,263,6,2018,Merits/Other,0,0,0,0,0,0,1,1,80100.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,111.0,Constitution,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,49.0,State Govt,,Other/Unknown,2017,0.0,Economic Activity_3Judge_0.0,65.0
,,4,,SpecialtyFedCt,,FedCircCt,Court Conflict,Roberts,0.0,198,246,6,2018,Merits/Other,0,0,0,0,0,0,1,1,80030.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,307.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1706,1,,Individual,,Other/Unknown,2017,0.0,Economic Activity_3Judge_0.0,48.0
,,4,,FedDistCt,,FedCircCt,Court Conflict,Roberts,0.0,199,240,5,2018,Merits/Other,0,0,0,0,0,0,1,1,10450.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,"Mandatory Victims Restitution Act of 1996, 18 USC 3663",600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,US Govt,2017,0.0,Criminal Procedure_3Judge_0.0,41.0
,,4,,FedDistCt,,FedCircCt,No Reason Given,Roberts,0.0,199,253,6,2018,Merits/Other,0,0,0,0,0,0,1,1,20150.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,509.0,Other,0.0,2.0,Affirmed,LC_Agree_Liberal,1706,1,56.0,State Govt,,US Govt,2017,0.0,Civil Rights_3Judge_0.0,54.0
,,3,,FedDistCt,,FedCircCt,Court Conflict,Roberts,0.0,169,253,6,2018,Merits/Other,0,0,0,0,0,0,0,1,80110.0,Economic Activity,Economic Activity_via_Certiorari,Certiorari,,128.0,Constitution,0.0,1.0,Reversed,LC_Agree_Conservative,1706,1,,Other/Unknown,,Other/Unknown,2017,0.0,Economic Activity_3Judge_0.0,84.0
,,3,56.0,StateTrialCt,56.0,StateHighCt,Confusion/Uncertainty,Roberts,1.0,171,232,5,2018,Merits/Other,0,0,0,0,0,0,0,1,20160.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,900.0,No Legal Provision,1.0,1.0,Affirmed,LC_Disagree_Conservative,1706,1,,Indian,,Other/Unknown,2017,0.0,Civil Rights_3Judge_0.0,61.0
,,3,,FedDistCt,,FedCircCt,No Reason Given,Roberts,1.0,176,225,5,2018,Merits/Other,0,0,1,0,1,0,0,1,90130.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,139.0,Constitution,1.0,2.0,Procedural,LC_Disagree_Liberal,1706,1,,US Govt,,Individual,2017,0.0,Judicial Power_3Judge_0.0,49.0
,,3,,FedDistCt,,FedCircCt,Court Conflict,Roberts,0.0,176,253,6,2018,Merits/Other,0,0,0,0,0,0,0,1,90480.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,900.0,No Legal Provision,0.0,2.0,Reversed,LC_Agree_Liberal,1706,1,,Business,,Other/Unknown,2017,0.0,Judicial Power_3Judge_0.0,77.0
,,3,,FedDistCt,,FedCircCt,Court Conflict,Roberts,0.0,177,246,6,2018,Merits/Other,0,0,0,0,0,0,0,1,10560.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,18 USC 3553,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,US Govt,2017,0.0,Criminal Procedure_3Judge_0.0,69.0
,,3,,FedDistCt,,FedCircCt,Important Question,Roberts,0.0,177,246,6,2018,Merits/Other,0,0,0,0,0,0,0,1,10560.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,18 USC 3582,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,US Govt,2017,0.0,Criminal Procedure_3Judge_0.0,69.0
105.0,,4,,FedCircCt,,FedCircCt,Court Conflict,Roberts,0.0,204,263,6,2018,Merits/Other,0,0,0,1,0,0,1,1,130020.0,Miscellaneous,Miscellaneous_via_Certiorari,Certiorari,,135.0,Constitution,0.0,3.0,Procedural,LC_Unspec/Other,1706,1,,Business,,US Agency,2017,0.0,Miscellaneous_3Judge_0.0,59.0
7.0,,4,,FedCircCt,,FedCircCt,Court Conflict,Roberts,0.0,204,263,6,2018,Merits/Other,0,0,0,0,1,0,1,1,20110.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,8 USC 1229 Illegal Immigration Reform and Immigrant Responsibility Act of 1996,600.0,Infrequent Fed Statute,0.0,1.0,Procedural,LC_Agree_Conservative,1706,1,,Individual,,US Agency,2017,0.0,Civil Rights_3Judge_0.0,59.0
,,4,,FedDistCt,,FedCircCt,No Reason Given,Roberts,0.0,204,260,6,2018,Merits/Other,0,0,0,0,0,0,1,1,10560.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,18 USC 3553 Sentencing Guidelines,600.0,Infrequent Fed Statute,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,,US Govt,2017,0.0,Criminal Procedure_3Judge_0.0,56.0
,,4,,FedDistCt,,FedDistCt,Not Applicable / Denied,Roberts,0.0,205,267,6,2018,Merits/Other,0,0,0,0,0,0,1,1,20020.0,Civil Rights,Civil Rights_via_Appeal,Appeal,,378.0,Fed Statute,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1706,2,51.0,Other/Unknown,,Other/Unknown,2017,1.0,Civil Rights_3Judge_1.0,62.0
,,4,,FedDistCt,,FedDistCt,Not Applicable / Denied,Roberts,0.0,205,267,6,2018,Merits/Other,0,0,0,0,0,0,1,1,20020.0,Civil Rights,Civil Rights_via_Appeal,Appeal,,231.0,Const Amendment,0.0,2.0,Unknown/Missing,LC_Agree_Liberal,1706,2,51.0,Other/Unknown,,Other/Unknown,2017,1.0,Civil Rights_3Judge_1.0,62.0
,,4,,FedDistCt,,FedCircCt,Court Conflict,Roberts,0.0,205,256,6,2018,Merits/Other,0,0,0,0,0,0,1,1,90110.0,Judicial Power,Judicial Power_via_Certiorari,Certiorari,,400.0,Court Rules,0.0,1.0,Reversed,LC_Agree_Conservative,1706,1,,Other/Unknown,,Other/Unknown,2017,0.0,Judicial Power_3Judge_0.0,51.0
,,4,,FedDistCt,,FedCircCt,No Reason Given,Roberts,0.0,206,268,6,2018,Merits/Other,0,0,0,0,0,0,1,1,20310.0,Civil Rights,Civil Rights_via_Certiorari,Certiorari,,344.0,Fed Statute,0.0,2.0,Reversed,LC_Agree_Liberal,1706,1,60.0,Other/Unknown,15.0,State Govt,2017,0.0,Civil Rights_3Judge_0.0,62.0
,,1,55.0,StateAppCt,55.0,StateHighCt,No Reason Given,Roberts,0.0,100,240,5,2018,Merits/Other,0,0,0,0,0,0,0,1,10060.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Certiorari,,205.0,Const Amendment,0.0,1.0,Affirmed,LC_Agree_Conservative,1706,1,,Other/Unknown,55.0,State Govt,2017,0.0,Criminal Procedure_3Judge_0.0,140.0
