argument_month,caseOrigin_group,caseSource_group,certReason_group,chief,complex_consolidated_disagreement,days_from_term_start_to_argument,days_from_term_start_to_decision,decision_month,decision_year,docket_category,had_reargument,is_AdminAction_x_Economic,is_FedCirc_Conflict,is_Govt_vs_Business,is_Individual_vs_Govt,is_State_vs_State,is_late_term_argument,is_late_term_decision,issue,issueArea_name,issue_x_jurisdiction,jurisdiction_group,lawSupp,lawType_group,lcDisagreement,lcDispositionDirection,lcDisposition_group,lc_disagree_direction,naturalCourt,num_dockets_in_case,petitioner_group,respondent_group,term,threeJudgeFdc,threeJudge_x_issue,duration_days,lcDisagreement_is_missing,threeJudgeFdc_is_missing
11,Federal,Federal,Procedural/Administrative,Warren,1.0,40,54,11,1958,Merits/Other,0,0,1,0,0,0,1,1,90120.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,356.0,Statutory,1.0,1.0,Affirmed,LC_Disagree_Conservative,1406,1,Private Entities,Government,1958,0.0,Judicial Power_3Judge_0.0,14.0,0,0
10,Federal,Federal,Substantive Reasons,Warren,0.0,19,68,12,1958,Merits/Other,0,1,0,0,0,0,1,1,80310.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,355.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1406,3,Other/Unknown,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,49.0,0,0
10,Federal,Federal,Substantive Reasons,Warren,0.0,19,68,12,1958,Merits/Other,0,1,0,0,0,0,1,1,80310.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,355.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1406,3,Government,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,49.0,0,0
10,Federal,Federal,Substantive Reasons,Warren,0.0,19,68,12,1958,Merits/Other,0,1,0,0,0,0,1,1,80310.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,355.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1406,3,Other/Unknown,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,49.0,0,0
10,Federal,Federal,Procedural/Administrative,Warren,0.0,19,68,12,1958,Merits/Other,0,0,0,0,1,0,1,1,80240.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,352.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1406,1,Government,Private Entities,1958,0.0,Economic Activity_3Judge_0.0,49.0,0,0
10,Federal,Federal,Procedural/Administrative,Warren,3.0,12,75,12,1958,Merits/Other,0,1,0,0,0,0,1,1,80240.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,343.0,Statutory,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1406,3,Private Entities,Private Entities,1958,1.0,Economic Activity_3Judge_1.0,63.0,0,0
10,Federal,Federal,Procedural/Administrative,Warren,3.0,12,75,12,1958,Merits/Other,0,1,0,0,0,0,1,1,80240.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,343.0,Statutory,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1406,3,Private Entities,Private Entities,1958,1.0,Economic Activity_3Judge_1.0,63.0,0,0
10,Federal,Federal,Procedural/Administrative,Warren,3.0,12,75,12,1958,Merits/Other,0,1,0,1,0,0,1,1,80240.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,343.0,Statutory,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1406,3,Government,Private Entities,1958,1.0,Economic Activity_3Judge_1.0,63.0,0,0
11,Federal,Federal,Procedural/Administrative,Warren,1.0,49,75,12,1958,Merits/Other,0,0,1,0,0,0,1,1,30050.0,First Amendment,First Amendment_via_Certiorari,Discretionary,,Other/Unknown,1.0,1.0,Affirmed,LC_Disagree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,First Amendment_3Judge_0.0,26.0,0,0
11,Federal,Federal,Substantive Reasons,Warren,1.0,47,75,12,1958,Merits/Other,0,0,1,0,0,0,1,1,90120.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,332.0,Statutory,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1406,1,Government,Other/Unknown,1958,0.0,Judicial Power_3Judge_0.0,28.0,0,0
11,Federal,Federal,Procedural/Administrative,Warren,0.0,0,75,12,1958,Merits/Other,1,0,0,0,0,0,1,1,10380.0,Criminal Procedure,Criminal Procedure_via_Writ,Other,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,Criminal Procedure_3Judge_0.0,391.0,0,0
10,Federal,Federal,Substantive Reasons,Warren,0.0,22,75,12,1958,Merits/Other,0,0,0,0,0,0,1,1,90120.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,356.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Government,Private Entities,1958,0.0,Judicial Power_3Judge_0.0,53.0,0,0
10,Federal,Federal,Substantive Reasons,Warren,0.0,20,103,1,1959,Merits/Other,0,0,0,1,0,0,1,0,70040.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,334.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Government,Private Entities,1958,0.0,Unions_3Judge_0.0,83.0,0,0
11,State,State,Substantive Reasons,Warren,0.0,50,103,1,1959,Merits/Other,0,0,0,0,0,0,1,0,20160.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Private Entities,Other/Unknown,1958,0.0,Civil Rights_3Judge_0.0,53.0,0,0
12,Federal,Federal,Substantive Reasons,Warren,0.0,69,103,1,1959,Merits/Other,0,0,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,512.0,Other/Unknown,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Government,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,34.0,0,0
12,Federal,Federal,Procedural/Administrative,Warren,0.0,69,103,1,1959,Merits/Other,0,0,0,0,0,0,1,0,20240.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,Civil Rights_3Judge_0.0,34.0,0,0
11,Federal,Federal,Procedural/Administrative,Warren,0.0,43,103,1,1959,Merits/Other,0,0,0,0,0,0,1,0,80020.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,367.0,Statutory,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1406,1,Other/Unknown,Government,1958,0.0,Economic Activity_3Judge_0.0,60.0,0,0
11,State,State,Procedural/Administrative,Warren,0.0,40,103,1,1959,Merits/Other,0,0,0,0,0,0,1,0,100020.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,356.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,2,Private Entities,Private Entities,1958,0.0,Federalism_3Judge_0.0,63.0,0,0
11,State,State,Procedural/Administrative,Warren,0.0,40,103,1,1959,Merits/Other,0,0,0,0,0,0,1,0,100020.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,356.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,2,Private Entities,Private Entities,1958,0.0,Federalism_3Judge_0.0,63.0,0,0
12,State,State,Procedural/Administrative,Warren,0.0,71,103,1,1959,Merits/Other,0,0,0,0,0,0,1,0,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,349.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Private Entities,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,32.0,0,0
12,State,State,Substantive Reasons,Warren,0.0,70,110,1,1959,Merits/Other,0,0,0,0,0,0,1,0,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,356.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1406,1,Private Entities,Private Entities,1958,0.0,Federalism_3Judge_0.0,40.0,0,0
12,Federal,Federal,Substantive Reasons,Warren,0.0,71,117,1,1959,Merits/Other,0,0,0,0,1,0,1,0,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,205.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Private Entities,Government,1958,0.0,Criminal Procedure_3Judge_0.0,46.0,0,0
1,Federal,Federal,Substantive Reasons,Warren,1.0,104,117,1,1959,Merits/Other,0,0,1,0,1,0,0,0,10360.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,,Other/Unknown,1.0,1.0,Affirmed,LC_Disagree_Conservative,1406,1,Private Entities,Government,1958,0.0,Criminal Procedure_3Judge_0.0,13.0,0,0
12,Federal,Federal,Procedural/Administrative,Warren,0.0,68,146,2,1959,Merits/Other,0,1,0,0,0,0,1,0,80010.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,326.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Government,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,78.0,0,0
3,Federal,Federal,Substantive Reasons,Warren,0.0,0,146,2,1959,Merits/Other,1,0,0,0,0,0,0,0,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,348.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Private Entities,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,348.0,0,0
1,Federal,Federal,Substantive Reasons,Warren,0.0,105,146,2,1959,Merits/Other,0,0,0,0,1,0,0,0,10390.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Private Entities,Government,1958,0.0,Criminal Procedure_3Judge_0.0,41.0,0,0
1,Federal,Federal,Procedural/Administrative,Warren,2.0,103,146,2,1959,Merits/Other,0,0,1,0,0,0,0,0,80070.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,,Other/Unknown,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1406,2,Private Entities,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,43.0,0,0
1,Federal,Federal,Procedural/Administrative,Warren,2.0,103,146,2,1959,Merits/Other,0,0,1,0,0,0,0,0,80070.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,,Other/Unknown,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1406,2,Other/Unknown,Private Entities,1958,0.0,Economic Activity_3Judge_0.0,43.0,0,0
10,State,State,Procedural/Administrative,Warren,0.0,13,146,2,1959,Merits/Other,0,0,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,230.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,2,Other/Unknown,Government,1958,0.0,Economic Activity_3Judge_0.0,133.0,0,0
10,State,State,Procedural/Administrative,Warren,0.0,13,146,2,1959,Merits/Other,0,0,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,230.0,Constitutional,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1406,2,Other/Unknown,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,133.0,0,0
10,State,State,Procedural/Administrative,Warren,0.0,14,146,2,1959,Merits/Other,0,1,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,111.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Other/Unknown,Government,1958,0.0,Economic Activity_3Judge_0.0,132.0,0,0
11,Federal,Federal,Substantive Reasons,Warren,0.0,49,146,2,1959,Merits/Other,0,0,0,0,0,0,1,0,120020.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,2,Other/Unknown,Government,1958,0.0,Federal Taxation_3Judge_0.0,97.0,0,0
11,Federal,Federal,Substantive Reasons,Warren,0.0,49,146,2,1959,Merits/Other,0,0,0,0,0,0,1,0,120020.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,2,Other/Unknown,Government,1958,0.0,Federal Taxation_3Judge_0.0,97.0,0,0
1,Federal,Federal,Substantive Reasons,Warren,0.0,113,146,2,1959,Merits/Other,0,0,0,0,0,0,0,0,80010.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,367.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Other/Unknown,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,33.0,0,0
11,State,State,Procedural/Administrative,Warren,0.0,42,146,2,1959,Merits/Other,0,1,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,231.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Other/Unknown,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,104.0,0,0
11,State,State,Procedural/Administrative,Warren,0.0,42,146,2,1959,Merits/Other,0,1,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,129.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,2,Other/Unknown,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,104.0,0,0
11,State,State,Procedural/Administrative,Warren,0.0,42,146,2,1959,Merits/Other,0,0,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,129.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,2,Other/Unknown,Government,1958,0.0,Economic Activity_3Judge_0.0,104.0,0,0
1,State,State,Substantive Reasons,Warren,0.0,112,146,2,1959,Merits/Other,0,0,0,0,0,0,0,0,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,206.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,Criminal Procedure_3Judge_0.0,34.0,0,0
10,Federal,Federal,Substantive Reasons,Warren,1.0,22,146,2,1959,Merits/Other,0,0,1,0,0,0,1,0,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,,Other/Unknown,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1406,1,Other/Unknown,Private Entities,1958,0.0,Economic Activity_3Judge_0.0,124.0,0,0
10,Federal,Federal,Procedural/Administrative,Warren,0.0,22,146,2,1959,Merits/Other,0,0,0,0,0,0,1,0,80070.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,,Other/Unknown,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Other/Unknown,Private Entities,1958,0.0,Economic Activity_3Judge_0.0,124.0,0,0
11,Federal,Federal,Substantive Reasons,Warren,1.0,43,146,2,1959,Merits/Other,0,0,1,0,0,0,1,0,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,,Other/Unknown,1.0,1.0,Affirmed,LC_Disagree_Conservative,1406,1,Private Entities,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,103.0,0,0
1,State,State,Substantive Reasons,Warren,0.0,113,146,2,1959,Merits/Other,0,0,0,0,0,0,0,0,10120.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,214.0,Constitutional,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,Criminal Procedure_3Judge_0.0,33.0,0,0
11,State,State,Substantive Reasons,Warren,0.0,50,152,3,1959,Merits/Other,0,0,0,0,0,0,1,0,10600.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,144.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Government,Other/Unknown,1958,0.0,Criminal Procedure_3Judge_0.0,102.0,0,0
1,Federal,Federal,Substantive Reasons,Warren,0.0,104,152,3,1959,Merits/Other,0,0,0,0,0,0,0,0,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,206.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,Criminal Procedure_3Judge_0.0,48.0,0,0
1,Federal,Federal,Substantive Reasons,Warren,0.0,113,159,3,1959,Merits/Other,0,0,0,0,0,0,0,0,80030.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,307.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Government,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,46.0,0,0
10,Federal,Federal,Substantive Reasons,Warren,0.0,15,159,3,1959,Merits/Other,0,0,0,0,0,0,1,0,10080.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,352.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,Criminal Procedure_3Judge_0.0,144.0,0,0
3,State,State,Procedural/Administrative,Warren,0.0,152,159,3,1959,Merits/Other,0,0,0,0,0,0,0,0,90160.0,Judicial Power,Judicial Power_via_Appeal,Mandatory,,Other/Unknown,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,Judicial Power_3Judge_0.0,7.0,0,0
1,Federal,Federal,Substantive Reasons,Warren,0.0,106,173,3,1959,Merits/Other,0,0,0,1,0,0,0,0,80120.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,2,Government,Private Entities,1958,0.0,Economic Activity_3Judge_0.0,67.0,0,0
1,Federal,Federal,Substantive Reasons,Warren,0.0,106,173,3,1959,Merits/Other,0,0,0,0,0,0,0,0,80120.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,2,Private Entities,Private Entities,1958,0.0,Economic Activity_3Judge_0.0,67.0,0,0
2,Federal,Federal,Procedural/Administrative,Warren,0.0,146,173,3,1959,Merits/Other,0,0,0,0,1,0,0,0,20270.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1406,1,Private Entities,Government,1958,0.0,Civil Rights_3Judge_0.0,27.0,0,0
2,Federal,Federal,Substantive Reasons,Warren,0.0,148,173,3,1959,Merits/Other,0,0,0,0,0,0,0,0,120010.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Other/Unknown,Government,1958,0.0,Federal Taxation_3Judge_0.0,25.0,0,0
3,Federal,Federal,Procedural/Administrative,Warren,0.0,155,173,3,1959,Merits/Other,0,0,0,0,0,0,0,0,90340.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,,Other/Unknown,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Other/Unknown,Government,1958,0.0,Judicial Power_3Judge_0.0,18.0,0,0
1,State,State,Procedural/Administrative,Warren,0.0,110,173,3,1959,Merits/Other,0,0,0,0,0,0,0,0,90150.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,508.0,Other/Unknown,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,Judicial Power_3Judge_0.0,63.0,0,0
1,Federal,Federal,Procedural/Administrative,Warren,0.0,105,173,3,1959,Merits/Other,0,0,0,0,1,0,0,0,,,Unknown/Missing Code_via_Certiorari,Discretionary,,Other/Unknown,0.0,3.0,Other/Unknown,LC_Unspec/Other,1406,1,Private Entities,Government,1958,0.0,Unknown/Missing Code_3Judge_0.0,68.0,0,0
11,State,State,Procedural/Administrative,Warren,0.0,0,180,3,1959,Merits/Other,1,0,0,0,1,0,1,0,10170.0,Criminal Procedure,Criminal Procedure_via_Writ,Other,206.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Private Entities,Government,1958,0.0,Criminal Procedure_3Judge_0.0,496.0,0,0
2,State,State,Other,Warren,0.0,148,180,3,1959,Merits/Other,0,1,0,1,0,0,0,0,80110.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,343.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Private Entities,Government,1958,0.0,Economic Activity_3Judge_0.0,32.0,0,0
3,Federal,Federal,Substantive Reasons,Warren,0.0,153,180,3,1959,Merits/Other,0,0,0,0,0,0,0,0,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,508.0,Other/Unknown,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1406,1,Other/Unknown,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,27.0,0,0
10,Federal,Federal,Substantive Reasons,Warren,0.0,21,180,3,1959,Merits/Other,0,0,0,0,0,0,1,0,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,206.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,Criminal Procedure_3Judge_0.0,159.0,0,0
2,Federal,Federal,Substantive Reasons,Warren,0.0,147,187,4,1959,Merits/Other,0,0,0,0,0,0,0,0,80010.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,367.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Other/Unknown,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,40.0,0,0
3,Federal,Federal,Substantive Reasons,Warren,0.0,154,187,4,1959,Merits/Other,0,0,0,0,0,0,0,0,120010.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,2,Other/Unknown,Government,1958,0.0,Federal Taxation_3Judge_0.0,33.0,0,0
3,Federal,Federal,Other,Warren,0.0,154,187,4,1959,Merits/Other,0,0,0,0,0,0,0,0,120010.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,2,Other/Unknown,Government,1958,0.0,Federal Taxation_3Judge_0.0,33.0,0,0
3,State,State,Substantive Reasons,Warren,0.0,175,187,4,1959,Merits/Other,0,0,0,0,0,0,0,0,80040.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,329.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Private Entities,Private Entities,1958,0.0,Economic Activity_3Judge_0.0,12.0,0,0
3,Federal,Federal,Substantive Reasons,Warren,0.0,152,201,4,1959,Merits/Other,0,0,0,0,0,0,0,0,80040.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,329.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Private Entities,Private Entities,1958,0.0,Economic Activity_3Judge_0.0,49.0,0,0
1,State,State,Substantive Reasons,Warren,0.0,111,201,4,1959,Merits/Other,0,0,0,0,0,0,0,0,100020.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,356.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Private Entities,Private Entities,1958,0.0,Federalism_3Judge_0.0,90.0,0,0
1,Federal,Federal,Procedural/Administrative,Warren,0.0,110,201,4,1959,Merits/Other,0,0,0,0,1,0,0,0,80140.0,Economic Activity,Economic Activity_via_Appeal,Mandatory,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1406,1,Government,Private Entities,1958,0.0,Economic Activity_3Judge_0.0,91.0,0,0
3,Federal,Federal,Substantive Reasons,Warren,0.0,180,201,4,1959,Merits/Other,0,0,0,0,0,0,0,0,80010.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,367.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Other/Unknown,Government,1958,0.0,Economic Activity_3Judge_0.0,21.0,0,0
3,Federal,Federal,Procedural/Administrative,Warren,0.0,154,201,4,1959,Merits/Other,0,0,0,0,0,0,0,0,80060.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,224.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Private Entities,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,47.0,0,0
3,Federal,Federal,Substantive Reasons,Warren,0.0,153,201,4,1959,Merits/Other,0,0,0,0,0,0,0,0,70040.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,334.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1406,1,Government,Other/Unknown,1958,0.0,Unions_3Judge_0.0,48.0,0,0
2,Federal,Federal,Substantive Reasons,Warren,0.0,148,201,4,1959,Merits/Other,0,0,0,0,0,0,0,0,80070.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Other/Unknown,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,53.0,0,0
3,Federal,Federal,Procedural/Administrative,Warren,0.0,180,201,4,1959,Merits/Other,0,0,0,0,0,0,0,0,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1406,1,Other/Unknown,Government,1958,0.0,Criminal Procedure_3Judge_0.0,21.0,0,0
2,Federal,Federal,Substantive Reasons,Warren,0.0,147,208,4,1959,Merits/Other,0,0,0,0,0,0,0,0,80060.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Government,Other/Unknown,1958,0.0,Economic Activity_3Judge_0.0,61.0,0,0
3,Federal,Federal,Substantive Reasons,Warren,0.0,174,208,4,1959,Merits/Other,0,0,0,0,0,0,0,0,70030.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,363.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1406,1,Other/Unknown,Private Entities,1958,0.0,Unions_3Judge_0.0,34.0,0,0
